method,profile,aux_var,partitioning,budget,run,theta_hat,theta_true,failures_obs,execution_time
2UPS,P0,TTC,HDBSCAN,50,14,0.3,0.11165048543689318,15,0.06881451606750488
2UPS,P0,TTC,HDBSCAN,50,15,0.34,0.11165048543689318,17,0.0724341869354248
2UPS,P0,TTC,HDBSCAN,50,16,0.44,0.11165048543689318,22,0.06744790077209473
2UPS,P0,TTC,HDBSCAN,50,17,0.4,0.11165048543689318,20,0.06562638282775879
2UPS,P0,TTC,HDBSCAN,50,18,0.36,0.11165048543689318,18,0.06437849998474121
2UPS,P0,TTC,HDBSCAN,50,19,0.36,0.11165048543689318,18,0.06530880928039551
2UPS,P0,TTC,HDBSCAN,50,20,0.38,0.11165048543689318,19,0.06524109840393066
2UPS,P0,TTC,HDBSCAN,50,21,0.3,0.11165048543689318,15,0.06482577323913574
2UPS,P0,TTC,HDBSCAN,50,22,0.36,0.11165048543689318,18,0.06377720832824707
2UPS,P0,TTC,HDBSCAN,50,23,0.38,0.11165048543689318,19,0.08541607856750488
2UPS,P0,TTC,HDBSCAN,50,24,0.42,0.11165048543689318,21,0.06252312660217285
2UPS,P0,TTC,HDBSCAN,50,25,0.34,0.11165048543689318,17,0.06274104118347168
2UPS,P0,TTC,HDBSCAN,50,26,0.46,0.11165048543689318,23,0.06229519844055176
2UPS,P0,TTC,HDBSCAN,50,27,0.32,0.11165048543689318,16,0.06226944923400879
2UPS,P0,TTC,HDBSCAN,50,28,0.38,0.11165048543689318,19,0.06350541114807129
2UPS,P0,TTC,HDBSCAN,50,29,0.34,0.11165048543689318,17,0.06555986404418945
2UPS,P0,TTC,HDBSCAN,50,30,0.38,0.11165048543689318,19,0.06705260276794434
2UPS,P0,TTC,HDBSCAN,100,1,0.35,0.11165048543689318,35,0.12001681327819824
2UPS,P0,TTC,HDBSCAN,100,2,0.34,0.11165048543689318,34,0.125016450881958
2UPS,P0,TTC,HDBSCAN,100,3,0.39,0.11165048543689318,39,0.13947796821594238
2UPS,P0,TTC,HDBSCAN,100,4,0.37,0.11165048543689318,37,0.11266589164733887
2UPS,P0,TTC,HDBSCAN,100,5,0.38,0.11165048543689318,38,0.10873937606811523
2UPS,P0,TTC,HDBSCAN,100,6,0.39,0.11165048543689318,39,0.1074984073638916
2UPS,P0,TTC,HDBSCAN,100,7,0.44,0.11165048543689318,44,0.10534381866455078
2UPS,P0,TTC,HDBSCAN,100,8,0.33,0.11165048543689318,33,0.10494494438171387
2UPS,P0,TTC,HDBSCAN,100,9,0.26,0.11165048543689318,26,0.13126134872436523
2UPS,P0,TTC,HDBSCAN,100,10,0.34,0.11165048543689318,34,0.10438656806945801
2UPS,P0,TTC,HDBSCAN,100,11,0.37,0.11165048543689318,37,0.11436247825622559
2UPS,P0,TTC,HDBSCAN,100,12,0.28,0.11165048543689318,28,0.12492251396179199
2UPS,P0,TTC,HDBSCAN,100,13,0.37,0.11165048543689318,37,0.11651062965393066
2UPS,P0,TTC,HDBSCAN,100,14,0.29,0.11165048543689318,29,0.12034749984741211
2UPS,P0,TTC,HDBSCAN,100,15,0.3,0.11165048543689318,30,0.15972042083740234
2UPS,P0,TTC,HDBSCAN,100,16,0.42,0.11165048543689318,42,0.12754487991333008
2UPS,P0,TTC,HDBSCAN,100,17,0.35,0.11165048543689318,35,0.1346275806427002
2UPS,P0,TTC,HDBSCAN,100,18,0.36,0.11165048543689318,36,0.1405808925628662
2UPS,P0,TTC,HDBSCAN,100,19,0.27,0.11165048543689318,27,0.13759779930114746
2UPS,P0,TTC,HDBSCAN,100,20,0.39,0.11165048543689318,39,0.1294710636138916
2UPS,P0,TTC,HDBSCAN,100,21,0.34,0.11165048543689318,34,0.16425776481628418
2UPS,P0,TTC,HDBSCAN,100,22,0.34,0.11165048543689318,34,0.1542377471923828
2UPS,P0,TTC,HDBSCAN,100,23,0.45,0.11165048543689318,45,0.1490325927734375
2UPS,P0,TTC,HDBSCAN,100,24,0.34,0.11165048543689318,34,0.16022038459777832
2UPS,P0,TTC,HDBSCAN,100,25,0.4,0.11165048543689318,40,0.16830134391784668
2UPS,P0,TTC,HDBSCAN,100,26,0.45,0.11165048543689318,45,0.16026043891906738
2UPS,P0,TTC,HDBSCAN,100,27,0.29,0.11165048543689318,29,0.17311334609985352
2UPS,P0,TTC,HDBSCAN,100,28,0.41,0.11165048543689318,41,0.15502357482910156
2UPS,P0,TTC,HDBSCAN,100,29,0.33,0.11165048543689318,33,0.16400551795959473
2UPS,P0,TTC,HDBSCAN,100,30,0.43,0.11165048543689318,43,0.16432929039001465
2UPS,P0,TTC,HDBSCAN,200,1,0.36,0.11165048543689318,72,0.3211095333099365
2UPS,P0,TTC,HDBSCAN,200,2,0.36,0.11165048543689318,72,0.3459768295288086
2UPS,P0,TTC,HDBSCAN,200,3,0.38,0.11165048543689318,76,0.28199052810668945
2UPS,P0,TTC,HDBSCAN,200,4,0.365,0.11165048543689318,73,0.3484351634979248
2UPS,P0,TTC,HDBSCAN,200,5,0.345,0.11165048543689318,69,0.4202418327331543
2UPS,P0,TTC,HDBSCAN,200,6,0.42,0.11165048543689318,84,0.2946357727050781
2UPS,P0,TTC,HDBSCAN,200,7,0.44,0.11165048543689318,88,0.2605857849121094
2UPS,P0,TTC,HDBSCAN,200,8,0.34,0.11165048543689318,68,0.2907531261444092
2UPS,P0,TTC,HDBSCAN,200,9,0.305,0.11165048543689318,61,0.2793419361114502
2UPS,P0,TTC,HDBSCAN,200,10,0.335,0.11165048543689318,67,0.2557694911956787
2UPS,P0,TTC,HDBSCAN,200,11,0.4,0.11165048543689318,80,0.2788240909576416
2UPS,P0,TTC,HDBSCAN,200,12,0.31,0.11165048543689318,62,0.24602270126342773
2UPS,P0,TTC,HDBSCAN,200,13,0.365,0.11165048543689318,73,0.280911922454834
2UPS,P0,TTC,HDBSCAN,200,14,0.335,0.11165048543689318,67,0.2726016044616699
2UPS,P0,TTC,HDBSCAN,200,15,0.295,0.11165048543689318,59,0.2282416820526123
2UPS,P0,TTC,HDBSCAN,200,16,0.37,0.11165048543689318,74,0.26860857009887695
2UPS,P0,TTC,HDBSCAN,200,17,0.34,0.11165048543689318,68,0.29376745223999023
2UPS,P0,TTC,HDBSCAN,200,18,0.385,0.11165048543689318,77,0.26926612854003906
2UPS,P0,TTC,HDBSCAN,200,19,0.325,0.11165048543689318,65,0.24241113662719727
2UPS,P0,TTC,HDBSCAN,200,20,0.4,0.11165048543689318,80,0.31498265266418457
2UPS,P0,TTC,HDBSCAN,200,21,0.32,0.11165048543689318,64,0.28176212310791016
2UPS,P0,TTC,HDBSCAN,200,22,0.36,0.11165048543689318,72,0.2675459384918213
2UPS,P0,TTC,HDBSCAN,200,23,0.42,0.11165048543689318,84,0.2798159122467041
2UPS,P0,TTC,HDBSCAN,200,24,0.36,0.11165048543689318,72,0.2680191993713379
2UPS,P0,TTC,HDBSCAN,200,25,0.355,0.11165048543689318,71,0.28452420234680176
2UPS,P0,TTC,HDBSCAN,200,26,0.39,0.11165048543689318,78,0.29120588302612305
2UPS,P0,TTC,HDBSCAN,200,27,0.38,0.11165048543689318,76,0.2738380432128906
2UPS,P0,TTC,HDBSCAN,200,28,0.35,0.11165048543689318,70,0.25884485244750977
2UPS,P0,TTC,HDBSCAN,200,29,0.315,0.11165048543689318,63,0.3075861930847168
2UPS,P0,TTC,HDBSCAN,200,30,0.41,0.11165048543689318,82,0.24746966361999512
2UPS,P0,TTC,HDBSCAN,300,1,0.35,0.11165048543689318,105,0.43245601654052734
2UPS,P0,TTC,HDBSCAN,300,2,0.3333333333333333,0.11165048543689318,100,0.3783454895019531
2UPS,P0,TTC,HDBSCAN,300,3,0.36,0.11165048543689318,108,0.4046440124511719
2UPS,P0,TTC,HDBSCAN,300,4,0.3466666666666667,0.11165048543689318,104,0.37560367584228516
2UPS,P0,TTC,HDBSCAN,300,5,0.36,0.11165048543689318,108,0.4114093780517578
2UPS,P0,TTC,HDBSCAN,300,6,0.4,0.11165048543689318,120,0.38410019874572754
2UPS,P0,TTC,HDBSCAN,300,7,0.38666666666666666,0.11165048543689318,116,0.45404911041259766
2UPS,P0,TTC,HDBSCAN,300,8,0.31333333333333335,0.11165048543689318,94,0.4401509761810303
2UPS,P0,TTC,HDBSCAN,300,9,0.30666666666666664,0.11165048543689318,92,0.4897933006286621
2UPS,P0,TTC,HDBSCAN,300,10,0.32,0.11165048543689318,96,0.3667738437652588
2UPS,P0,TTC,HDBSCAN,300,11,0.36,0.11165048543689318,108,0.45923590660095215
2UPS,P0,TTC,HDBSCAN,300,12,0.38,0.11165048543689318,114,0.39853692054748535
2UPS,P0,TTC,HDBSCAN,300,13,0.32666666666666666,0.11165048543689318,98,0.41685938835144043
2UPS,P0,TTC,HDBSCAN,300,14,0.3433333333333333,0.11165048543689318,103,0.38160109519958496
2UPS,P0,TTC,HDBSCAN,300,15,0.34,0.11165048543689318,102,0.4018714427947998
2UPS,P0,TTC,HDBSCAN,300,16,0.34,0.11165048543689318,102,0.40250277519226074
2UPS,P0,TTC,HDBSCAN,300,17,0.31333333333333335,0.11165048543689318,94,0.43001413345336914
2UPS,P0,TTC,HDBSCAN,300,18,0.3466666666666667,0.11165048543689318,104,0.41348695755004883
2UPS,P0,TTC,HDBSCAN,300,19,0.36666666666666664,0.11165048543689318,110,0.40732288360595703
2UPS,P0,TTC,HDBSCAN,300,20,0.38666666666666666,0.11165048543689318,116,0.3603074550628662
2UPS,P0,TTC,HDBSCAN,300,21,0.3433333333333333,0.11165048543689318,103,0.4053943157196045
2UPS,P0,TTC,HDBSCAN,300,22,0.36666666666666664,0.11165048543689318,110,0.4131462574005127
2UPS,P0,TTC,HDBSCAN,300,23,0.42333333333333334,0.11165048543689318,127,0.3661508560180664
2UPS,P0,TTC,HDBSCAN,300,24,0.36666666666666664,0.11165048543689318,110,0.4655461311340332
2UPS,P0,TTC,HDBSCAN,300,25,0.4,0.11165048543689318,120,0.4449951648712158
2UPS,P0,TTC,HDBSCAN,300,26,0.39666666666666667,0.11165048543689318,119,0.49211692810058594
2UPS,P0,TTC,HDBSCAN,300,27,0.33666666666666667,0.11165048543689318,101,0.38815951347351074
2UPS,P0,TTC,HDBSCAN,300,28,0.36,0.11165048543689318,108,0.4632430076599121
2UPS,P0,TTC,HDBSCAN,300,29,0.31,0.11165048543689318,93,0.3818988800048828
2UPS,P0,TTC,HDBSCAN,300,30,0.37666666666666665,0.11165048543689318,113,0.4452183246612549
2UPS,P0,TTC,HDBSCAN,400,1,0.355,0.11165048543689318,142,0.49309349060058594
2UPS,P0,TTC,HDBSCAN,400,2,0.3475,0.11165048543689318,139,0.4529440402984619
2UPS,P0,TTC,HDBSCAN,400,3,0.355,0.11165048543689318,142,0.47826313972473145
2UPS,P0,TTC,HDBSCAN,400,4,0.355,0.11165048543689318,142,0.4854252338409424
2UPS,P0,TTC,HDBSCAN,400,5,0.33,0.11165048543689318,132,0.46426844596862793
2UPS,P0,TTC,HDBSCAN,400,6,0.36,0.11165048543689318,144,0.47168493270874023
2UPS,P0,TTC,HDBSCAN,400,7,0.3975,0.11165048543689318,159,0.4834935665130615
2UPS,P0,TTC,HDBSCAN,400,8,0.315,0.11165048543689318,126,0.43352770805358887
2UPS,P0,TTC,HDBSCAN,400,9,0.315,0.11165048543689318,126,0.48542118072509766
2UPS,P0,TTC,HDBSCAN,400,10,0.3075,0.11165048543689318,123,0.48338770866394043
2UPS,P0,TTC,HDBSCAN,400,11,0.355,0.11165048543689318,142,0.47315263748168945
2UPS,P0,TTC,HDBSCAN,400,12,0.365,0.11165048543689318,146,0.45430636405944824
2UPS,P0,TTC,HDBSCAN,400,13,0.355,0.11165048543689318,142,0.5061414241790771
2UPS,P0,TTC,HDBSCAN,400,14,0.3075,0.11165048543689318,123,0.4335324764251709
2UPS,P0,TTC,HDBSCAN,400,15,0.32,0.11165048543689318,128,0.506721019744873
2UPS,P0,TTC,HDBSCAN,400,16,0.3225,0.11165048543689318,129,0.49214625358581543
2UPS,P0,TTC,HDBSCAN,400,17,0.3025,0.11165048543689318,121,0.48173999786376953
2UPS,P0,TTC,HDBSCAN,400,18,0.335,0.11165048543689318,134,0.4845247268676758
2UPS,P0,TTC,HDBSCAN,400,19,0.34,0.11165048543689318,136,0.5088129043579102
2UPS,P0,TTC,HDBSCAN,400,20,0.3875,0.11165048543689318,155,0.44956374168395996
2UPS,P0,TTC,HDBSCAN,400,21,0.3475,0.11165048543689318,139,0.5231168270111084
2UPS,P0,TTC,HDBSCAN,400,22,0.3625,0.11165048543689318,145,0.49806761741638184
2UPS,P0,TTC,HDBSCAN,400,23,0.415,0.11165048543689318,166,0.45662355422973633
2UPS,P0,TTC,HDBSCAN,400,24,0.3575,0.11165048543689318,143,0.47202134132385254
2UPS,P0,TTC,HDBSCAN,400,25,0.365,0.11165048543689318,146,0.4908745288848877
2UPS,P0,TTC,HDBSCAN,400,26,0.3975,0.11165048543689318,159,0.4343228340148926
2UPS,P0,TTC,HDBSCAN,400,27,0.3625,0.11165048543689318,145,0.4842362403869629
2UPS,P0,TTC,HDBSCAN,400,28,0.355,0.11165048543689318,142,0.4884219169616699
2UPS,P0,TTC,HDBSCAN,400,29,0.34,0.11165048543689318,136,0.4656040668487549
2UPS,P0,TTC,HDBSCAN,400,30,0.3825,0.11165048543689318,153,0.48479533195495605
2UPS,P0,PC,ODD,50,1,0.16,0.11165048543689318,8,0.06052803993225098
2UPS,P0,PC,ODD,50,2,0.2,0.11165048543689318,10,0.062270402908325195
2UPS,P0,PC,ODD,50,3,0.14,0.11165048543689318,7,0.06581640243530273
2UPS,P0,PC,ODD,50,4,0.14,0.11165048543689318,7,0.06665873527526855
2UPS,P0,PC,ODD,50,5,0.12,0.11165048543689318,6,0.07126188278198242
2UPS,P0,PC,ODD,50,6,0.1,0.11165048543689318,5,0.0678720474243164
2UPS,P0,PC,ODD,50,7,0.2,0.11165048543689318,10,0.0732581615447998
2UPS,P0,PC,ODD,50,8,0.1,0.11165048543689318,5,0.14212918281555176
2UPS,P0,PC,ODD,50,9,0.12,0.11165048543689318,6,0.07745766639709473
2UPS,P0,PC,ODD,50,10,0.1,0.11165048543689318,5,0.07470107078552246
2UPS,P0,PC,ODD,50,11,0.14,0.11165048543689318,7,0.07470893859863281
2UPS,P0,PC,ODD,50,12,0.16,0.11165048543689318,8,0.08173179626464844
2UPS,P0,PC,ODD,50,13,0.1,0.11165048543689318,5,0.06745147705078125
2UPS,P0,PC,ODD,50,14,0.06,0.11165048543689318,3,0.06357717514038086
2UPS,P0,PC,ODD,50,15,0.18,0.11165048543689318,9,0.06819772720336914
2UPS,P0,PC,ODD,50,16,0.14,0.11165048543689318,7,0.06728839874267578
2UPS,P0,PC,ODD,50,17,0.16,0.11165048543689318,8,0.06789851188659668
2UPS,P0,PC,ODD,50,18,0.14,0.11165048543689318,7,0.07042312622070312
2UPS,P0,PC,ODD,50,19,0.26,0.11165048543689318,13,0.06869006156921387
2UPS,P0,PC,ODD,50,20,0.12,0.11165048543689318,6,0.0985713005065918
2UPS,P0,PC,ODD,50,21,0.18,0.11165048543689318,9,0.06565332412719727
2UPS,P0,PC,ODD,50,22,0.24,0.11165048543689318,12,0.06722474098205566
2UPS,P0,PC,ODD,50,23,0.14,0.11165048543689318,7,0.0699014663696289
2UPS,P0,PC,ODD,50,24,0.12,0.11165048543689318,6,0.06876277923583984
2UPS,P0,PC,ODD,50,25,0.14,0.11165048543689318,7,0.07192063331604004
2UPS,P0,PC,ODD,50,26,0.16,0.11165048543689318,8,0.06526017189025879
2UPS,P0,PC,ODD,50,27,0.1,0.11165048543689318,5,0.06218147277832031
2UPS,P0,PC,ODD,50,28,0.12,0.11165048543689318,6,0.06058025360107422
2UPS,P0,PC,ODD,50,29,0.08,0.11165048543689318,4,0.06106996536254883
2UPS,P0,PC,ODD,50,30,0.1,0.11165048543689318,5,0.0650489330291748
2UPS,P0,PC,ODD,100,1,0.11,0.11165048543689318,11,0.15258193016052246
2UPS,P0,PC,ODD,100,2,0.19,0.11165048543689318,19,0.11771011352539062
2UPS,P0,PC,ODD,100,3,0.1,0.11165048543689318,10,0.1251506805419922
2UPS,P0,PC,ODD,100,4,0.1,0.11165048543689318,10,0.12175655364990234
2UPS,P0,PC,ODD,100,5,0.15,0.11165048543689318,15,0.12857270240783691
2UPS,P0,PC,ODD,100,6,0.19,0.11165048543689318,19,0.12056732177734375
2UPS,P0,PC,ODD,100,7,0.09,0.11165048543689318,9,0.13929033279418945
2UPS,P0,PC,ODD,100,8,0.12,0.11165048543689318,12,0.11473369598388672
2UPS,P0,PC,ODD,100,9,0.11,0.11165048543689318,11,0.12053298950195312
2UPS,P0,PC,ODD,100,10,0.25,0.11165048543689318,25,0.12186145782470703
2UPS,P0,PC,ODD,100,11,0.17,0.11165048543689318,17,0.13162708282470703
2UPS,P0,PC,ODD,100,12,0.21,0.11165048543689318,21,0.13324618339538574
2UPS,P0,PC,ODD,100,13,0.13,0.11165048543689318,13,0.16933655738830566
2UPS,P0,PC,ODD,100,14,0.18,0.11165048543689318,18,0.11657500267028809
2UPS,P0,PC,ODD,100,15,0.2,0.11165048543689318,20,0.11542654037475586
2UPS,P0,PC,ODD,100,16,0.16,0.11165048543689318,16,0.12423038482666016
2UPS,P0,PC,ODD,100,17,0.17,0.11165048543689318,17,0.1242215633392334
2UPS,P0,PC,ODD,100,18,0.16,0.11165048543689318,16,0.1259016990661621
2UPS,P0,PC,ODD,100,19,0.13,0.11165048543689318,13,0.16378211975097656
2UPS,P0,PC,ODD,100,20,0.13,0.11165048543689318,13,0.1274275779724121
2UPS,P0,PC,ODD,100,21,0.16,0.11165048543689318,16,0.12673592567443848
2UPS,P0,PC,ODD,100,22,0.13,0.11165048543689318,13,0.11711430549621582
2UPS,P0,PC,ODD,100,23,0.08,0.11165048543689318,8,0.11898636817932129
2UPS,P0,PC,ODD,100,24,0.16,0.11165048543689318,16,0.12632441520690918
2UPS,P0,PC,ODD,100,25,0.21,0.11165048543689318,21,0.167083740234375
2UPS,P0,PC,ODD,100,26,0.14,0.11165048543689318,14,0.1295301914215088
2UPS,P0,PC,ODD,100,27,0.19,0.11165048543689318,19,0.12262725830078125
2UPS,P0,PC,ODD,100,28,0.21,0.11165048543689318,21,0.12774920463562012
2UPS,P0,PC,ODD,100,29,0.16,0.11165048543689318,16,0.12434124946594238
2UPS,P0,PC,ODD,100,30,0.15,0.11165048543689318,15,0.11990213394165039
2UPS,P0,PC,ODD,200,1,0.15,0.11165048543689318,30,0.2659153938293457
2UPS,P0,PC,ODD,200,2,0.13,0.11165048543689318,26,0.24179315567016602
2UPS,P0,PC,ODD,200,3,0.15,0.11165048543689318,30,0.24232697486877441
2UPS,P0,PC,ODD,200,4,0.14,0.11165048543689318,28,0.256880521774292
2UPS,P0,PC,ODD,200,5,0.16,0.11165048543689318,32,0.2229630947113037
2UPS,P0,PC,ODD,200,6,0.135,0.11165048543689318,27,0.23682522773742676
2UPS,P0,PC,ODD,200,7,0.15,0.11165048543689318,30,0.2824578285217285
2UPS,P0,PC,ODD,200,8,0.195,0.11165048543689318,39,0.23601603507995605
2UPS,P0,PC,ODD,200,9,0.17,0.11165048543689318,34,0.2348165512084961
2UPS,P0,PC,ODD,200,10,0.2,0.11165048543689318,40,0.28030920028686523
2UPS,P0,PC,ODD,200,11,0.165,0.11165048543689318,33,0.260178804397583
2UPS,P0,PC,ODD,200,12,0.19,0.11165048543689318,38,0.23225069046020508
2UPS,P0,PC,ODD,200,13,0.14,0.11165048543689318,28,0.2833273410797119
2UPS,P0,PC,ODD,200,14,0.135,0.11165048543689318,27,0.24750685691833496
2UPS,P0,PC,ODD,200,15,0.125,0.11165048543689318,25,0.27411866188049316
2UPS,P0,PC,ODD,200,16,0.12,0.11165048543689318,24,0.2718980312347412
2UPS,P0,PC,ODD,200,17,0.125,0.11165048543689318,25,0.23658967018127441
2UPS,P0,PC,ODD,200,18,0.165,0.11165048543689318,33,0.24926543235778809
2UPS,P0,PC,ODD,200,19,0.15,0.11165048543689318,30,0.27992796897888184
2UPS,P0,PC,ODD,200,20,0.14,0.11165048543689318,28,0.2262873649597168
2UPS,P0,PC,ODD,200,21,0.12,0.11165048543689318,24,0.23529982566833496
2UPS,P0,PC,ODD,200,22,0.165,0.11165048543689318,33,0.2834506034851074
2UPS,P0,PC,ODD,200,23,0.115,0.11165048543689318,23,0.24254083633422852
2UPS,P0,PC,ODD,200,24,0.11,0.11165048543689318,22,0.22298979759216309
2UPS,P0,PC,ODD,200,25,0.145,0.11165048543689318,29,0.27620983123779297
2UPS,P0,PC,ODD,200,26,0.125,0.11165048543689318,25,0.23945045471191406
2UPS,P0,PC,ODD,200,27,0.16,0.11165048543689318,32,0.2395484447479248
2UPS,P0,PC,ODD,200,28,0.115,0.11165048543689318,23,0.2274787425994873
2UPS,P0,PC,ODD,200,29,0.125,0.11165048543689318,25,0.276397705078125
2UPS,P0,PC,ODD,200,30,0.115,0.11165048543689318,23,0.2547316551208496
2UPS,P0,PC,ODD,300,1,0.16,0.11165048543689318,48,0.39392805099487305
2UPS,P0,PC,ODD,300,2,0.14,0.11165048543689318,42,0.34805941581726074
2UPS,P0,PC,ODD,300,3,0.16333333333333333,0.11165048543689318,49,0.4051647186279297
2UPS,P0,PC,ODD,300,4,0.18333333333333332,0.11165048543689318,55,0.33273959159851074
2UPS,P0,PC,ODD,300,5,0.16,0.11165048543689318,48,0.3779788017272949
2UPS,P0,PC,ODD,300,6,0.11333333333333333,0.11165048543689318,34,0.3560347557067871
2UPS,P0,PC,ODD,300,7,0.15333333333333332,0.11165048543689318,46,0.3749823570251465
2UPS,P0,PC,ODD,300,8,0.17666666666666667,0.11165048543689318,53,0.35109901428222656
2UPS,P0,PC,ODD,300,9,0.16333333333333333,0.11165048543689318,49,0.3886139392852783
2UPS,P0,PC,ODD,300,10,0.14333333333333334,0.11165048543689318,43,0.34078097343444824
2UPS,P0,PC,ODD,300,11,0.16666666666666666,0.11165048543689318,50,0.4542524814605713
2UPS,P0,PC,ODD,300,12,0.11333333333333333,0.11165048543689318,34,0.3373892307281494
2UPS,P0,PC,ODD,300,13,0.13333333333333333,0.11165048543689318,40,0.38199591636657715
2UPS,P0,PC,ODD,300,14,0.11333333333333333,0.11165048543689318,34,0.34934377670288086
2UPS,P0,PC,ODD,300,15,0.13666666666666666,0.11165048543689318,41,0.37409138679504395
2UPS,P0,PC,ODD,300,16,0.15333333333333332,0.11165048543689318,46,0.350827693939209
2UPS,P0,PC,ODD,300,17,0.15,0.11165048543689318,45,0.38155102729797363
2UPS,P0,PC,ODD,300,18,0.13,0.11165048543689318,39,0.331836462020874
2UPS,P0,PC,ODD,300,19,0.15,0.11165048543689318,45,0.40852904319763184
2UPS,P0,PC,ODD,300,20,0.15666666666666668,0.11165048543689318,47,0.33261919021606445
2UPS,P0,PC,ODD,300,21,0.17,0.11165048543689318,51,0.3276660442352295
2UPS,P0,PC,ODD,300,22,0.16333333333333333,0.11165048543689318,49,0.39923596382141113
2UPS,P0,PC,ODD,300,23,0.15666666666666668,0.11165048543689318,47,0.3355894088745117
2UPS,P0,PC,ODD,300,24,0.13,0.11165048543689318,39,0.3725564479827881
2UPS,P0,PC,ODD,300,25,0.14,0.11165048543689318,42,0.3477034568786621
2UPS,P0,PC,ODD,300,26,0.16666666666666666,0.11165048543689318,50,0.34989118576049805
2UPS,P0,PC,ODD,300,27,0.17,0.11165048543689318,51,0.3375518321990967
2UPS,P0,PC,ODD,300,28,0.08333333333333333,0.11165048543689318,25,0.39498257637023926
2UPS,P0,PC,ODD,300,29,0.15333333333333332,0.11165048543689318,46,0.3276329040527344
2UPS,P0,PC,ODD,300,30,0.13,0.11165048543689318,39,0.39824676513671875
2UPS,P0,PC,ODD,400,1,0.1475,0.11165048543689318,59,0.48249053955078125
2UPS,P0,PC,ODD,400,2,0.145,0.11165048543689318,58,0.44318246841430664
2UPS,P0,PC,ODD,400,3,0.13,0.11165048543689318,52,0.4863007068634033
2UPS,P0,PC,ODD,400,4,0.17,0.11165048543689318,68,0.48787713050842285
2UPS,P0,PC,ODD,400,5,0.1775,0.11165048543689318,71,0.45430946350097656
2UPS,P0,PC,ODD,400,6,0.1625,0.11165048543689318,65,0.47261691093444824
2UPS,P0,PC,ODD,400,7,0.1425,0.11165048543689318,57,0.4977588653564453
2UPS,P0,PC,ODD,400,8,0.145,0.11165048543689318,58,0.4404585361480713
2UPS,P0,PC,ODD,400,9,0.135,0.11165048543689318,54,0.5339415073394775
2UPS,P0,PC,ODD,400,10,0.1675,0.11165048543689318,67,0.4380645751953125
2UPS,P0,PC,ODD,400,11,0.1675,0.11165048543689318,67,0.49003052711486816
2UPS,P0,PC,ODD,400,12,0.1375,0.11165048543689318,55,0.3662526607513428
2UPS,P0,PC,ODD,400,13,0.15,0.11165048543689318,60,0.32698726654052734
2UPS,P0,PC,ODD,400,14,0.145,0.11165048543689318,58,0.3523252010345459
2UPS,P0,PC,ODD,400,15,0.1275,0.11165048543689318,51,0.34525322914123535
2UPS,P0,PC,ODD,400,16,0.15,0.11165048543689318,60,0.3173067569732666
2UPS,P0,PC,ODD,400,17,0.1675,0.11165048543689318,67,0.37308406829833984
2UPS,P0,PC,ODD,400,18,0.1425,0.11165048543689318,57,0.4520845413208008
2UPS,P0,PC,ODD,400,19,0.145,0.11165048543689318,58,0.3734886646270752
2UPS,P0,PC,ODD,400,20,0.115,0.11165048543689318,46,0.3757805824279785
2UPS,P0,PC,ODD,400,21,0.125,0.11165048543689318,50,0.37127137184143066
2UPS,P0,PC,ODD,400,22,0.1725,0.11165048543689318,69,0.36893773078918457
2UPS,P0,PC,ODD,400,23,0.1325,0.11165048543689318,53,0.35924744606018066
2UPS,P0,PC,ODD,400,24,0.135,0.11165048543689318,54,0.3583080768585205
2UPS,P0,PC,ODD,400,25,0.1325,0.11165048543689318,53,0.33803796768188477
2UPS,P0,PC,ODD,400,26,0.145,0.11165048543689318,58,0.37294459342956543
2UPS,P0,PC,ODD,400,27,0.1425,0.11165048543689318,57,0.3798401355743408
2UPS,P0,PC,ODD,400,28,0.1175,0.11165048543689318,47,0.4701254367828369
2UPS,P0,PC,ODD,400,29,0.135,0.11165048543689318,54,0.4677767753601074
2UPS,P0,PC,ODD,400,30,0.1025,0.11165048543689318,41,0.4608175754547119
2UPS,P0,PC,HDBSCAN,50,1,0.58,0.11165048543689318,29,0.0617070198059082
2UPS,P0,PC,HDBSCAN,50,2,0.7,0.11165048543689318,35,0.06061673164367676
2UPS,P0,PC,HDBSCAN,50,3,0.6,0.11165048543689318,30,0.06081128120422363
2UPS,P0,PC,HDBSCAN,50,4,0.64,0.11165048543689318,32,0.06146526336669922
2UPS,P0,PC,HDBSCAN,50,5,0.54,0.11165048543689318,27,0.06275534629821777
2UPS,P0,PC,HDBSCAN,50,6,0.48,0.11165048543689318,24,0.06366515159606934
2UPS,P0,PC,HDBSCAN,50,7,0.7,0.11165048543689318,35,0.061628103256225586
2UPS,P0,PC,HDBSCAN,50,8,0.72,0.11165048543689318,36,0.061438798904418945
2UPS,P0,PC,HDBSCAN,50,9,0.62,0.11165048543689318,31,0.06071734428405762
